x,y,region,home_county,mutual_aid_number,type,accidental_transmitter,date,operational_periods,number_volunteers,total_hours,mileage,total_paid_hours,aircraft_used,area_type,area_type_other,land_ownership,land_ownership_other,number_subjects,category,category_other,age_sub_1,gender_sub_1,fitness_sub_1,experience_sub_1,mental_factor_sub_1,mental_rating_sub_1,age_sub_2,gender_sub_2,fitness_sub_2,experience_sub_2,mental_factor_sub_2,mental_rating_sub_2,age_sub_3,gender_sub_3,fitness_sub_3,experience_sub_3,mental_factor_sub_3,mental_rating_sub_3,age_sub_4,gender_sub_4,fitness_sub_4,experience_sub_4,mental_factor_sub_4,mental_rating_sub_4,age_sub_5,gender_sub_5,fitness_sub_5,experience_sub_5,mental_factor_sub_5,mental_rating_sub_5,group_specifics,number_sub_well,number_sub_ill_injured,number_sub_doa,number_sub_not_found,point_found_count,medical_problems_subject,medical_problems_other_subject,medical_provider,medical_provider_other,year,male_female,sub_1,sub_2,sub_3,sub_4,sub_5,sub_total,state,children,seniors,mental,daylight,winter,helicopter,uav,fixed_wing,total_aircrafts,gps,time_bin
-105.595134652,39.9516573280001,,None,,rescue,,2015/02/22 20:42:59+00,0.0,6.0,102.0,,0.0,no,wilderness,,,,1.0,camping,,32.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,FIRST AID,,,,2015,female,1.0,,,,,1.0,Colorado,0,0,0,1,0,0,0,0,0,0,32hours-7day
-105.511031305,40.1917702440001,,None,,rescue,,2015/02/22 20:57:00+00,0.0,19.0,38.0,,0.0,no,unknown,,,,1.0,,,17.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2015,female,1.0,,,,,1.0,Colorado,0,0,0,1,0,0,0,0,0,0,32hours-7day
-104.767844832,38.87751588,,None,,medical aid,,2015/01/01 06:59:59+00,0.0,35.0,140.0,,0.0,no,urban_rural,,city,,3.0,jogger/runner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,0.0,,,,,,2015,,,,,,,,Colorado,0,0,0,0,0,0,0,0,0,0,32hours-7day
-104.934963888,38.8548602710001,,None,,rescue,,2015/01/07 01:17:00+00,0.0,10.0,21.0,,0.0,no,wilderness,,city,,1.0,jogger/runner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,FIRST AID,,,,2015,,,,,,,,Colorado,0,0,0,0,0,0,0,0,0,0,11-32hr
-112.510325271,33.600619029,,None,,rescue,,2015/03/01 06:59:59+00,0.0,10.0,35.0,,0.0,no,wilderness,,county,,2.0,hiking,,45.0,female,,,none,,20.0,male,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2015,male female,1.0,1.0,,,,2.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-111.173002875,33.422177533,,None,,search,,2015/01/25 06:59:59+00,0.0,9.0,110.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,hunting,,20.0,male,good,good,intoxicated,mild,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,FIRST AID,,,,2015,male,1.0,,,,,1.0,Arizona,0,0,1,0,0,0,0,0,0,0,32hours-7day
-111.444850123,33.4818040220001,,None,,rescue,,2015/03/07 06:59:59+00,0.0,9.0,18.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,47.0,female,good,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,BLS,,,,2015,female,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-121.86012522,45.590178076,,None,,rescue,,2015/02/15 08:00:00+00,0.0,3.0,18.0,,0.0,no,wilderness,,"forest, park, monument, blm",,3.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2015,,,,,,,,Oregon,0,0,0,1,0,0,0,0,0,0,11-32hr
-74.251817412,41.0342163600001,,None,,search,,2015/02/17 00:59:59+00,0.0,5.0,15.0,,0.0,no,wilderness,,state,,1.0,hiking,,71.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2015,male,1.0,,,,,1.0,New Jersey,0,0,0,0,0,0,0,0,0,0,11-32hr
-118.718185579,34.2866642760001,,None,,search,,2015/01/31 20:10:59+00,0.0,1.0,82.0,,0.0,no,urban_rural,,city,,1.0,alzheimers_dementia,,74.0,male,poor,,dementia,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2015,male,1.0,,,,,1.0,California,0,1,1,1,0,0,0,0,0,0,32hours-7day
-118.922532356,34.117193377,,None,,rescue,,2015/03/08 19:28:59+00,0.0,5.0,5.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,climbing,,,male,excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,,ALS,,,,2015,male,1.0,,,,,1.0,California,0,0,0,1,0,0,0,0,0,0,0-11hr
-105.287253597,39.9910996150001,,None,,rescue,,2015/03/06 21:24:00+00,0.0,9.0,32.0,,0.0,no,wilderness,,,,1.0,climbing,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,NONE,,,,2015,male,1.0,,,,,1.0,Colorado,0,0,0,0,0,0,0,0,0,0,11-32hr
-105.280339873,39.9322851490001,,None,,rescue,,2015/03/16 20:28:00+00,0.0,4.0,4.0,,0.0,no,wilderness,,,,2.0,climbing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,NONE,,,,2015,,,,,,,,Colorado,0,0,0,1,0,0,0,0,0,0,0-11hr
-105.291650748,40.0530563740001,,None,,rescue,,2015/03/20 20:35:59+00,0.0,15.0,30.0,,0.0,no,wilderness,,,,1.0,hiking,,50.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,,,,,,2015,female,1.0,,,,,1.0,Colorado,0,0,0,1,0,0,0,0,0,0,11-32hr
-72.7965088249999,44.507030469,,None,,search,,2015/03/03 20:03:00+00,0.0,4.0,7.0,,0.0,no,wilderness,,state,,1.0,snow_skiing,,13.0,male,good,fair,none,normal,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,NONE,,,,2015,male,1.0,,,,,1.0,Vermont,1,1,0,1,1,0,0,0,0,0,0-11hr
-106.85,40.8264800000001,,None,,rescue,,2015/03/14 23:42:59+00,0.0,7.0,28.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,snowmobiling,,27.0,female,,,none,normal,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,ALS,,,,2015,female,1.0,,,,,1.0,Colorado,0,0,0,0,1,0,0,0,0,0,11-32hr
-106.673243201,40.341485875,,None,,aircraft down/elt activation,,2015/01/25 18:20:00+00,0.0,12.0,60.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,flying,,53.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,BLS,,,,2015,male,1.0,,,,,1.0,Colorado,0,0,0,1,0,0,0,0,0,0,32hours-7day
-117.65882035,34.2364964880001,,None,,search,,2015/03/24 09:00:00+00,0.0,1.0,6.0,,0.0,no,wilderness,,"forest, park, monument, blm",,2.0,hiking,,65.0,male,good,,none,,45.0,male,fair,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,0.0,,FIRST AID,,,,2015,male,1.0,1.0,,,,2.0,California,0,0,0,1,0,0,0,0,0,0,0-11hr
-121.788339783,45.5844867260001,,None,,search,,2015/03/25 06:59:59+00,0.0,5.0,10.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,24.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,NONE,,,,2015,male,1.0,,,,,1.0,Oregon,0,0,0,0,0,0,0,0,0,0,0-11hr
-122.029898321,44.3093659840001,,None,,rescue,,2015/03/28 22:08:00+00,0.0,3.0,3.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,45.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,ALS,,,,2015,male,1.0,,,,,1.0,Oregon,0,0,0,0,0,0,0,0,0,0,0-11hr
-111.493312275,33.761563645,,None,,search,,2015/03/24 06:59:59+00,0.0,7.0,29.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,50.0,female,good,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,NONE,,,,2015,female,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-72.7788330669999,44.526968449,,None,,search,,2015/03/29 12:19:00+00,0.0,5.0,1.0,,0.0,no,wilderness,,state,,1.0,snow_skiing,,9.0,male,,poor,none,mild,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,NONE,,,,2015,male,1.0,,,,,1.0,Vermont,1,1,1,1,1,0,0,0,0,0,0-11hr
-74.3515102389999,41.0474037010001,,None,,search,,2015/03/22 01:30:00+00,0.0,16.0,40.0,,0.0,no,wilderness,,state,,2.0,hiking,,30.0,female,good,good,none,normal,30.0,male,good,good,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,0.0,,BLS,,,,2015,male female,1.0,1.0,,,,2.0,New Jersey,0,0,0,0,0,0,0,0,0,0,32hours-7day
-105.295338785,40.0212999350001,,None,,search,,2015/03/21 18:58:00+00,0.0,2.0,1.0,,0.0,no,wilderness,,,,1.0,child age 0-15 (if no other category applies),,6.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,NONE,,,,2015,male,1.0,,,,,1.0,Colorado,1,1,0,1,0,0,0,0,0,0,0-11hr
-105.287204546,39.991114226,,None,,rescue,,2015/03/21 19:01:00+00,0.0,19.0,57.0,,0.0,no,wilderness,,,,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,,,,,,2015,,,,,,,,Colorado,0,0,0,1,0,0,0,0,0,0,32hours-7day
-105.287243879,39.9911172110001,,None,,rescue,,2015/03/26 06:00:00+00,0.0,16.0,28.0,,0.0,no,wilderness,,,,1.0,hiking,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,,,,,,2015,female,1.0,,,,,1.0,Colorado,0,0,0,0,0,0,0,0,0,0,11-32hr
-105.280908636,39.9317290130001,,None,,search,,2015/03/29 06:00:00+00,0.0,7.0,21.0,,0.0,no,wilderness,,,,2.0,climbing,,,male,,,,,,male,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,NONE,,,,2015,male,1.0,1.0,,,,2.0,Colorado,0,0,0,0,0,0,0,0,0,0,11-32hr
-105.41217581,40.0021863750001,,None,,rescue,,2015/03/30 06:00:00+00,0.0,21.0,23.0,,0.0,no,wilderness,,,,1.0,climbing,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,,,,,,2015,female,1.0,,,,,1.0,Colorado,0,0,0,0,0,0,0,0,0,0,11-32hr
-105.639580109,40.3109604800001,,None,,rescue,,2015/03/31 06:00:00+00,0.0,6.0,54.0,,0.0,no,wilderness,,,,1.0,climbing,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,,,,,,2015,female,1.0,,,,,1.0,Colorado,0,0,0,0,0,0,0,0,0,0,32hours-7day
-105.287227785,39.991127485,,None,,rescue,,2015/04/04 06:00:00+00,0.0,7.0,39.0,,0.0,no,wilderness,,,,2.0,climbing,,,male,,,,,,male,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,NONE,,,,2015,male,1.0,1.0,,,,2.0,Colorado,0,0,0,0,0,0,0,0,0,0,32hours-7day
-105.266885913,39.976687822,,None,,search,,2015/04/04 06:00:00+00,0.0,8.0,2.0,,0.0,no,wilderness,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,NONE,,,,2015,,,,,,,,Colorado,0,0,0,0,0,0,0,0,0,0,0-11hr
-105.287506736,40.055536466,,None,,rescue,,2015/04/05 06:00:00+00,0.0,18.0,45.0,,0.0,no,wilderness,,,,1.0,flying,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,,,,,,2015,male,1.0,,,,,1.0,Colorado,0,0,0,0,0,0,0,0,0,0,32hours-7day
-119.736405,38.9369750000001,,None,,search,,2015/01/24 02:35:00+00,0.0,7.0,7.0,,0.0,no,urban_rural,,county,,2.0,child age 0-15 (if no other category applies),,5.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2015,,1.0,1.0,,,,2.0,Nevada,1,1,0,0,0,0,0,0,0,0,0-11hr
-119.554759979,38.727694489,,None,,search,,2015/02/01 02:29:59+00,0.0,14.0,35.0,,0.0,no,wilderness,,,,1.0,biking,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,NONE,,,,2015,male,1.0,,,,,1.0,Nevada,0,0,0,0,0,0,0,0,0,0,32hours-7day
-119.88562,39.0557700000001,,None,,rescue,,2015/02/17 21:10:00+00,0.0,18.0,70.0,,0.0,no,wilderness,,,,1.0,hiking,,,male,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,NONE,,,,2015,male,1.0,,,,,1.0,Nevada,0,0,0,0,0,0,0,0,0,0,32hours-7day
-119.883257,39.124737,,None,,search,,2015/03/02 20:50:00+00,0.0,4.0,10.0,,0.0,no,wilderness,,,,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2015,,,,,,,,Nevada,0,0,0,1,0,0,0,0,0,0,0-11hr
-119.603877,38.897748,,None,,medical aid,,2015/03/14 21:00:00+00,0.0,6.0,21.0,,0.0,no,wilderness,,,,1.0,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2015,female,1.0,,,,,1.0,Nevada,0,0,0,0,0,0,0,0,0,0,11-32hr
-119.702916,39.096033,,None,,search,,2015/04/01 07:30:00+00,0.0,6.0,27.0,,0.0,no,wilderness,,,,2.0,driving,,,male,,,,,,female,fair,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2015,male female,1.0,1.0,,,,2.0,Nevada,0,0,0,1,0,0,0,0,0,0,11-32hr
-111.704062904,33.961121947,,None,,swiftwater rescue,,2015/04/06 06:59:59+00,0.0,11.0,55.0,,0.0,no,water,,"forest, park, monument, blm",,4.0,fishing,,50.0,male,fair,,none,,19.0,male,fair,,,,13.0,male,,,,,11.0,male,,,,,,,,,,,,4.0,0.0,,0.0,,,,,,2015,male,1.0,1.0,1.0,1.0,,4.0,Arizona,1,0,0,0,0,0,0,0,0,0,32hours-7day
-105.28723315,39.9911072080001,,None,,rescue,,2015/04/07 21:40:00+00,0.0,11.0,33.0,,0.0,no,wilderness,,,,2.0,climbing,,,male,,,,,,male,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,NONE,,,,2015,male,1.0,1.0,,,,2.0,Colorado,0,0,0,0,0,0,0,0,0,0,32hours-7day
-105.269423282,39.9354735320001,,None,,rescue,,2015/04/12 22:38:59+00,0.0,8.0,4.0,,0.0,no,wilderness,,,,1.0,biking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,NONE,,,,2015,,,,,,,,Colorado,0,0,0,0,0,0,0,0,0,0,0-11hr
-105.282764589,39.9989071140001,,None,,rescue,,2015/04/15 17:42:00+00,0.0,7.0,7.0,,0.0,no,wilderness,,,,1.0,hiking,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,,,,,,2015,female,1.0,,,,,1.0,Colorado,0,0,0,1,0,0,0,0,0,0,0-11hr
-115.424187,36.169407,,None,,rescue,,2015/03/28 22:15:00+00,0.0,6.0,12.0,,0.0,no,urban_rural,,"forest, park, monument, blm",,1.0,hiking,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,BLS,,,,2015,female,1.0,,,,,1.0,Nevada,0,0,0,0,0,0,0,0,0,0,11-32hr
-115.435717,36.01415,,None,,rescue,,2015/03/29 17:29:59+00,0.0,5.0,15.0,,0.0,no,urban_rural,,"forest, park, monument, blm",,1.0,biking,,35.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,BLS,,,,2015,male,1.0,,,,,1.0,Nevada,0,0,0,1,0,0,0,0,0,0,11-32hr
-114.923617,35.71045,,None,,rescue,,2015/01/03 21:00:00+00,0.0,5.0,35.0,,0.0,no,unknown,,,,1.0,,,57.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,0.0,,BLS,,,,2015,male,1.0,,,,,1.0,Nevada,0,0,0,0,0,0,0,0,0,0,32hours-7day
-116.735409699,33.791186511,,None,,search,,2015/04/26 12:59:59+00,0.0,4.0,48.0,,0.0,no,wilderness,,state,,1.0,hiking,,33.0,male,fair,poor,none,normal,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,NONE,,,,2015,male,1.0,,,,,1.0,California,0,0,0,1,0,0,0,0,0,0,32hours-7day
-115.43743,36.1615,,None,,rescue,,2015/01/02 00:14:59+00,0.0,6.0,12.0,,0.0,no,wilderness,,"forest, park, monument, blm",,2.0,hiking,,35.0,male,,,,,34.0,female,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,NONE,,,,2015,male female,1.0,1.0,,,,2.0,Nevada,0,0,0,0,0,0,0,0,0,0,11-32hr
-115.4221,36.1476200000001,,None,,rescue,,2015/01/13 00:11:00+00,0.0,13.0,13.0,,0.0,no,wilderness,,"forest, park, monument, blm",,2.0,climbing,,34.0,male,,,,,45.0,female,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,,BLS,,,,2015,male female,1.0,1.0,,,,2.0,Nevada,0,0,0,0,0,0,0,0,0,0,11-32hr
-115.4292,36.1493800000001,,None,,rescue,,2015/01/06 00:36:00+00,0.0,14.0,14.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,22.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,BLS,,,,2015,male,1.0,,,,,1.0,Nevada,0,0,0,0,0,0,0,0,0,0,11-32hr
-115.4471,36.1667200000001,,None,,rescue,,2015/01/08 23:15:00+00,0.0,7.0,7.0,,0.0,no,wilderness,,"forest, park, monument, blm",,3.0,hiking,,21.0,female,,,,,45.0,male,,,,,21.0,female,,,,,,,,,,,,,,,,,,2.0,1.0,,0.0,,BLS,,,,2015,male female,1.0,1.0,1.0,,,3.0,Nevada,0,0,0,0,0,0,0,0,0,0,0-11hr
-115.43166,36.162,,None,,rescue,,2015/01/18 01:49:00+00,0.0,5.0,5.0,,0.0,no,wilderness,,"forest, park, monument, blm",,2.0,hiking,,18.0,female,,,,,18.0,male,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,NONE,,,,2015,male female,1.0,1.0,,,,2.0,Nevada,0,0,0,0,0,0,0,0,0,0,0-11hr
-115.42895,36.14687,,None,,rescue,,2015/01/19 00:40:59+00,0.0,15.0,15.0,,0.0,no,unknown,,,,1.0,,,48.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,BLS,,,,2015,female,1.0,,,,,1.0,Nevada,0,0,0,0,0,0,0,0,0,0,11-32hr
-115.31488,36.2386300000001,,None,,rescue,,2015/01/27 21:59:59+00,0.0,5.0,10.0,,0.0,no,urban_rural,,"forest, park, monument, blm",,1.0,hiking,,20.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,BLS,,,,2015,female,1.0,,,,,1.0,Nevada,0,0,0,0,0,0,0,0,0,0,0-11hr
-115.493675,36.1315660000001,,None,,rescue,,2015/02/28 21:40:00+00,0.0,10.0,29.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,63.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,NONE,,,,2015,female,1.0,,,,,1.0,Nevada,0,0,0,0,0,0,0,0,0,0,11-32hr
-114.86364,36.0623600000001,,None,,search,,2015/02/07 03:00:00+00,0.0,3.0,6.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,50.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,NONE,,,,2015,female,1.0,,,,,1.0,Nevada,0,0,0,0,0,0,0,0,0,0,0-11hr
-115.4243,36.1478300000001,,None,,rescue,,2015/02/14 22:53:00+00,0.0,4.0,7.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,22.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,FIRST AID,,,,2015,female,1.0,,,,,1.0,Nevada,0,0,0,0,0,0,0,0,0,0,0-11hr
-115.49488,36.12215,,None,,rescue,,2015/02/15 03:01:00+00,0.0,8.0,8.0,,0.0,no,wilderness,,"forest, park, monument, blm",,2.0,climbing,,30.0,male,,,,,33.0,female,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,NONE,,,,2015,male female,1.0,1.0,,,,2.0,Nevada,0,0,0,0,0,0,0,0,0,0,0-11hr
-115.35866,36.1481660000001,,None,,rescue,,2015/02/21 23:45:59+00,0.0,6.0,10.0,,0.0,no,wilderness,,"forest, park, monument, blm",,2.0,hiking,,25.0,female,,,,,22.0,male,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,,BLS,,,,2015,male female,1.0,1.0,,,,2.0,Nevada,0,0,0,0,0,0,0,0,0,0,0-11hr
-115.453466,36.1756330000001,,None,,rescue,,2015/02/21 19:36:00+00,0.0,3.0,4.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,23.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,FIRST AID,,,,2015,female,1.0,,,,,1.0,Nevada,0,0,0,1,0,0,0,0,0,0,0-11hr
-114.74766,36.0016600000001,,None,,rescue,,2015/02/22 00:20:00+00,0.0,13.0,88.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,20.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,BLS,,,,2015,female,1.0,,,,,1.0,Nevada,0,0,0,0,0,0,0,0,0,0,32hours-7day
-115.3560872,36.14018,,None,,rescue,,2015/02/17 03:04:59+00,0.0,7.0,12.0,,0.0,no,wilderness,,"forest, park, monument, blm",,2.0,hiking,,26.0,female,,,,,46.0,female,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,NONE,,,,2015,female,1.0,1.0,,,,2.0,Nevada,0,0,0,0,0,0,0,0,0,0,11-32hr
-115.43966,36.1618300000001,,None,,rescue,,2015/03/01 01:27:00+00,0.0,6.0,24.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,24.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,BLS,,,,2015,female,1.0,,,,,1.0,Nevada,0,0,0,0,0,0,0,0,0,0,11-32hr
-114.952308,36.199819,,None,,search,,2015/03/01 03:27:00+00,0.0,12.0,55.0,,0.0,no,wilderness,,"forest, park, monument, blm",,3.0,hiking,,34.0,male,,,,,14.0,female,,,,,5.0,female,,,,,,,,,,,,,,,,,,3.0,0.0,,0.0,,NONE,,,,2015,male female,1.0,1.0,1.0,,,3.0,Nevada,1,0,0,0,0,0,0,0,0,0,32hours-7day
-114.0906,36.3082000000001,,None,,search,,2015/03/18 03:30:00+00,0.0,6.0,27.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,camping,,53.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,NONE,,,,2015,male,1.0,,,,,1.0,Nevada,0,0,0,0,0,0,0,0,0,0,11-32hr
-115.4345,36.1568300000001,,None,,rescue,,2015/03/05 02:42:59+00,0.0,6.0,6.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,42.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,NONE,,,,2015,male,1.0,,,,,1.0,Nevada,0,0,0,0,0,0,0,0,0,0,0-11hr
-115.495,36.12116,,None,,rescue,,2015/03/11 20:55:00+00,0.0,3.0,6.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,32.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,BLS,,,,2015,female,1.0,,,,,1.0,Nevada,0,0,0,1,0,0,0,0,0,0,0-11hr
-115.2529,35.97686,,None,,rescue,,2015/03/07 18:14:00+00,0.0,4.0,2.0,,0.0,no,urban_rural,,county,,1.0,ohv/atv,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,ALS,,,,2015,male,1.0,,,,,1.0,Nevada,0,0,0,1,0,0,0,0,0,0,0-11hr
-115.43538,36.1572600000001,,None,,rescue,,2015/03/05 00:55:00+00,0.0,7.0,10.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,climbing,,21.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,BLS,,,,2015,female,1.0,,,,,1.0,Nevada,0,0,0,0,0,0,0,0,0,0,0-11hr
-115.48316,36.12316,,None,,rescue,,2015/03/12 21:07:00+00,0.0,6.0,6.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,34.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,BLS,,,,2015,female,1.0,,,,,1.0,Nevada,0,0,0,0,0,0,0,0,0,0,0-11hr
-115.4375,36.1575,,None,,rescue,,2015/03/15 17:29:59+00,0.0,9.0,34.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,23.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,ALS,,,,2015,male,1.0,,,,,1.0,Nevada,0,0,0,1,0,0,0,0,0,0,32hours-7day
-115.49316,36.14066,,None,,rescue,,2015/03/29 14:00:00+00,0.0,3.0,18.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,climbing,,39.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,NONE,,,,2015,male,1.0,,,,,1.0,Nevada,0,0,0,1,0,0,0,0,0,0,11-32hr
-115.4897,36.1464300000001,,None,,rescue,,2015/04/11 22:25:00+00,0.0,9.0,14.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,39.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,BLS,,,,2015,female,1.0,,,,,1.0,Nevada,0,0,0,0,0,0,0,0,0,0,11-32hr
-115.49166,36.143,,None,,rescue,,2015/04/13 15:10:00+00,0.0,5.0,20.0,,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,climbing,,30.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,NONE,,,,2015,male,1.0,,,,,1.0,Nevada,0,0,0,1,0,0,0,0,0,0,11-32hr
